instance,policy,budget,seed,depth,backend,anchor_gap,incumbent_gap
irp,safeguarded_hybrid,300,2,5,,0.00019856181248966229,0.00028300404051414396
irp,safeguarded_hybrid,300,2,6,plain,0.00021304053039762806,0.0002167058806390655
irp,safeguarded_hybrid,300,2,13,,0.00019030806912298398,0.00020083153434739728
irp,safeguarded_hybrid,300,2,14,plain,0.00019030926160688508,0.00020074863615312887
irp,safeguarded_hybrid,60,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,safeguarded_hybrid,60,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,safeguarded_hybrid,60,0,4,plain,0.0015646857584635315,0.012508690671723511
irp,safeguarded_hybrid,60,0,5,plain,0.0016083524371528456,0.002564507091302599
irp,safeguarded_hybrid,60,0,6,plain,0.0017214595394488587,0.0025589153284783454
irp,safeguarded_hybrid,60,0,6,plain,0.0015773113741379332,0.0015773753776295613
irp,safeguarded_hybrid,60,0,7,plain,0.0015773367471308341,0.0015773729104216088
irp,safeguarded_hybrid,60,0,4,plain,-0.0018598176587718836,0.0001773681379818816
irp,safeguarded_hybrid,60,0,4,plain,-0.0018805024496649887,0.00013651413142714918
irp,safeguarded_hybrid,60,0,5,plain,0.00012247569641086746,0.000122537232694543
irp,safeguarded_hybrid,60,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,safeguarded_hybrid,60,1,1,plain,-0.002954511251686679,0.09858567333609368
irp,safeguarded_hybrid,60,1,3,plain,0.0121648273716719,0.028848510735733014
irp,safeguarded_hybrid,60,1,4,plain,0.012164827399085332,0.01260459162876051
irp,safeguarded_hybrid,60,1,5,plain,0.01216834609847337,0.012329772518684421
irp,safeguarded_hybrid,60,1,4,plain,0.012168329518834516,0.012329689702730453
irp,safeguarded_hybrid,60,1,10,plain,0.012168330982711436,0.012329689620490152
irp,safeguarded_hybrid,60,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,safeguarded_hybrid,60,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,safeguarded_hybrid,60,2,2,plain,-0.0018923799461435498,0.02477283968013329
irp,safeguarded_hybrid,60,2,4,plain,0.0027880535037061293,0.0034465795712318487
irp,safeguarded_hybrid,60,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,safeguarded_hybrid,60,2,5,plain,0.0027915556234554624,0.002952915807351249
irp,safeguarded_hybrid,60,2,6,plain,0.0028336646330114077,0.002952915725110949
irp,safeguarded_hybrid,60,2,5,plain,0.0016083524371528456,0.0025589153284781957
irp,safeguarded_hybrid,60,2,5,plain,0.0015646865808662323,0.0015773729104213096
irp,safeguarded_hybrid,60,2,4,plain,0.00019496700795365297,0.00020354464092563085
irp,safeguarded_hybrid,60,2,6,plain,0.00017504310679978773,0.00018758739643954462
irp,safeguarded_hybrid,900,0,0,plain,-0.002957575085612168,0.23676039564926707
irp,safeguarded_hybrid,900,0,1,plain,-0.002954511251686679,0.09858567333609368
irp,safeguarded_hybrid,900,0,2,plain,-0.0018923799461435498,0.02477283968013329
irp,safeguarded_hybrid,900,0,4,plain,0.002810820127589812,0.0030192064011212716
irp,safeguarded_hybrid,900,0,4,plain,0.0027880535037061293,0.002952915725110949
irp,safeguarded_hybrid,900,1,0,plain,-0.002957575085612168,0.23676039564926707
irp,safeguarded_hybrid,900,1,1,plain,-0.002954511251686679,0.01095352432918065
irp,safeguarded_hybrid,900,1,3,plain,-0.0018923799461435498,0.0036127768812149667
irp,safeguarded_hybrid,900,1,4,plain,0.0027880535037061293,0.0034465795712318487
irp,safeguarded_hybrid,900,1,4,plain,0.002810820127589812,0.0030192064011212716
irp,safeguarded_hybrid,900,1,5,plain,0.0027880539971479293,0.002952915725110949
irp,safeguarded_hybrid,900,1,5,plain,0.0015773113741379332,0.0015773753776295613
irp,safeguarded_hybrid,900,1,6,plain,0.0015773362985475427,0.0015773729104213096
irp,safeguarded_hybrid,900,1,4,plain,0.00019496700795365297,0.00020354464092563085
irp,safeguarded_hybrid,900,1,6,plain,0.00017504310679978773,0.00018758739643954462
irp,safeguarded_hybrid,900,1,10,plain,-0.001879671644728988,0.00016683710665241214
irp,safeguarded_hybrid,900,2,0,plain,-0.002957575085612168,0.23676039564926707
irp,safeguarded_hybrid,900,2,1,plain,-0.002954511251686679,0.09858567333609368
irp,safeguarded_hybrid,900,2,2,plain,-0.0018923799461435498,0.02477283968013329
irp,safeguarded_hybrid,900,2,4,plain,0.0027880535037061293,0.0034465795712318487
irp,safeguarded_hybrid,900,2,4,plain,0.002810820127589812,0.0030192064011212716
irp,safeguarded_hybrid,900,2,5,local_branching,0.0027915556234554624,0.002952915807351249
irp,safeguarded_hybrid,900,2,6,plain,0.0028336646330114077,0.002952915725110949
irp,safeguarded_hybrid,900,2,5,plain,0.0016083524371528456,0.0025589153284781957
irp,safeguarded_hybrid,900,2,5,plain,0.0015646865808662323,0.0015773729104213096
irp,safeguarded_hybrid,900,2,4,plain,0.00019496700795365297,0.00020354464092563085
irp,safeguarded_hybrid,900,2,6,plain,0.00017504310679978773,0.00018758739643954462
mcsched,best_bound,10,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,10,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,10,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,10,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,10,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,10,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,10,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,10,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,10,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,10,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,10,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,10,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,10,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,10,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,10,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,10,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,10,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,10,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,300,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,300,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,300,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,300,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,300,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,300,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,300,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,300,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,300,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,300,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,300,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,300,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,300,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,300,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,300,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,300,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,300,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,300,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,60,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,60,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,60,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,60,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,60,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,60,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,60,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,60,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,60,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,60,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,60,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,60,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,60,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,60,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,60,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,60,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,60,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,60,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,900,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,900,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,900,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,900,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,900,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,900,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,900,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,900,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,900,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,900,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,900,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,900,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_bound,900,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_bound,900,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_bound,900,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_bound,900,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_bound,900,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_bound,900,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,10,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,10,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,10,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,10,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,10,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,10,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,10,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,10,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,10,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,10,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,10,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,10,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,10,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,10,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,10,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,10,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,10,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,10,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,300,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,300,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,300,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,300,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,300,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,300,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,300,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,300,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,300,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,300,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,300,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,300,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,300,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,300,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,300,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,300,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,300,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,300,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,60,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,60,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,60,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,60,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,60,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,60,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,60,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,60,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,60,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,60,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,60,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,60,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,60,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,60,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,60,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,60,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,60,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,60,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,900,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,900,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,900,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,900,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,900,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,900,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,900,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,900,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,900,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,900,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,900,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,900,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,best_estimate,900,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,best_estimate,900,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,best_estimate,900,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,best_estimate,900,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,best_estimate,900,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,best_estimate,900,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,boltzmann_adaptive,10,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,10,0,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,10,0,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,10,0,10,plain,-0.0415846996717492,0.0749647260904239
mcsched,boltzmann_adaptive,10,0,7,plain,-0.04727655756304301,0.065739242047444
mcsched,boltzmann_adaptive,10,0,12,plain,-0.007641107435598571,0.051506986357609016
mcsched,boltzmann_adaptive,10,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,10,1,3,plain,-0.08056406440686407,0.1594805415429917
mcsched,boltzmann_adaptive,10,1,4,plain,-0.07997826151927437,0.12642924218901153
mcsched,boltzmann_adaptive,10,1,3,plain,-0.07129618858502476,0.10814343622146824
mcsched,boltzmann_adaptive,10,1,9,plain,-0.05781680553590331,0.056107931084926364
mcsched,boltzmann_adaptive,10,1,9,plain,-0.01996220146947096,0.04701457673667968
mcsched,boltzmann_adaptive,10,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,10,2,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,10,2,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,10,2,6,plain,-0.07243914058489898,0.08857880356561419
mcsched,boltzmann_adaptive,10,2,7,plain,-0.03807539410067659,0.08488389103075318
mcsched,boltzmann_adaptive,300,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,300,0,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,300,0,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,300,0,10,plain,-0.0415846996717492,0.0749647260904239
mcsched,boltzmann_adaptive,300,0,7,plain,-0.04727655756304301,0.065739242047444
mcsched,boltzmann_adaptive,300,0,12,plain,-0.007641107435598571,0.051506986357609016
mcsched,boltzmann_adaptive,300,0,15,plain,0.01101052189942432,0.04688244704194646
mcsched,boltzmann_adaptive,300,0,16,plain,0.01639116052342235,0.042003086172155556
mcsched,boltzmann_adaptive,300,0,16,plain,0.02068537560225187,0.04163972951163921
mcsched,boltzmann_adaptive,300,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,300,1,3,plain,-0.08056406440686407,0.1594805415429917
mcsched,boltzmann_adaptive,300,1,4,plain,-0.07997826151927437,0.12642924218901153
mcsched,boltzmann_adaptive,300,1,3,plain,-0.07129618858502476,0.10814343622146824
mcsched,boltzmann_adaptive,300,1,9,plain,-0.05781680553590331,0.056107931084926364
mcsched,boltzmann_adaptive,300,1,9,plain,-0.01996220146947096,0.04701457673667968
mcsched,boltzmann_adaptive,300,1,17,plain,0.0021494669982492815,0.03289557507090174
mcsched,boltzmann_adaptive,300,1,18,plain,0.013762723381765159,0.032532218410385394
mcsched,boltzmann_adaptive,300,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,300,2,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,300,2,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,300,2,6,plain,-0.07243914058489898,0.08857880356561419
mcsched,boltzmann_adaptive,300,2,7,plain,-0.03807539410067659,0.08488389103075318
mcsched,boltzmann_adaptive,300,2,9,plain,-0.020815197694388887,0.07525258006823556
mcsched,boltzmann_adaptive,300,2,10,plain,-0.00101535378512274,0.07045815971648743
mcsched,boltzmann_adaptive,300,2,11,plain,-0.0011274280797629332,0.03708125504334326
mcsched,boltzmann_adaptive,300,2,11,plain,-0.007448811540585051,0.028256879002232047
mcsched,boltzmann_adaptive,60,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,60,0,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,60,0,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,60,0,10,plain,-0.0415846996717492,0.0749647260904239
mcsched,boltzmann_adaptive,60,0,7,plain,-0.04727655756304301,0.065739242047444
mcsched,boltzmann_adaptive,60,0,12,plain,-0.007641107435598571,0.051506986357609016
mcsched,boltzmann_adaptive,60,0,15,plain,0.00855333320749553,0.03690193617191961
mcsched,boltzmann_adaptive,60,0,16,plain,0.013524418039478465,0.03244727789234261
mcsched,boltzmann_adaptive,60,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,60,1,3,plain,-0.08056406440686407,0.1594805415429917
mcsched,boltzmann_adaptive,60,1,4,plain,-0.07997826151927437,0.12642924218901153
mcsched,boltzmann_adaptive,60,1,3,plain,-0.07129618858502476,0.10814343622146824
mcsched,boltzmann_adaptive,60,1,9,plain,-0.05781680553590331,0.056107931084926364
mcsched,boltzmann_adaptive,60,1,9,plain,-0.01996220146947096,0.04701457673667968
mcsched,boltzmann_adaptive,60,1,17,plain,0.0021494669982492815,0.03289557507090174
mcsched,boltzmann_adaptive,60,1,18,plain,0.013762723381765159,0.032532218410385394
mcsched,boltzmann_adaptive,60,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,60,2,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,60,2,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,60,2,6,plain,-0.07243914058489898,0.08857880356561419
mcsched,boltzmann_adaptive,60,2,7,plain,-0.03807539410067659,0.08488389103075318
mcsched,boltzmann_adaptive,60,2,9,plain,-0.020815197694388887,0.07525258006823556
mcsched,boltzmann_adaptive,60,2,10,plain,-0.00101535378512274,0.07045815971648743
mcsched,boltzmann_adaptive,60,2,11,plain,-0.007448811540585051,0.028256879002232047
mcsched,boltzmann_adaptive,900,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,900,0,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,900,0,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,900,0,10,plain,-0.0415846996717492,0.0749647260904239
mcsched,boltzmann_adaptive,900,0,7,plain,-0.04727655756304301,0.065739242047444
mcsched,boltzmann_adaptive,900,0,12,plain,-0.007641107435598571,0.051506986357609016
mcsched,boltzmann_adaptive,900,0,15,plain,0.00855333320749553,0.03690193617191961
mcsched,boltzmann_adaptive,900,0,16,plain,0.013524418039478465,0.03244727789234261
mcsched,boltzmann_adaptive,900,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,900,1,3,plain,-0.08056406440686407,0.1594805415429917
mcsched,boltzmann_adaptive,900,1,4,plain,-0.07997826151927437,0.12642924218901153
mcsched,boltzmann_adaptive,900,1,3,plain,-0.07129618858502476,0.10814343622146824
mcsched,boltzmann_adaptive,900,1,9,plain,-0.05781680553590331,0.056107931084926364
mcsched,boltzmann_adaptive,900,1,9,plain,-0.01996220146947096,0.04701457673667968
mcsched,boltzmann_adaptive,900,1,17,plain,0.0021494669982492815,0.03289557507090174
mcsched,boltzmann_adaptive,900,1,18,plain,0.013762723381765159,0.032532218410385394
mcsched,boltzmann_adaptive,900,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,boltzmann_adaptive,900,2,2,plain,-0.08069832341349444,0.1594805415429917
mcsched,boltzmann_adaptive,900,2,3,plain,-0.07991863462387011,0.10316497808062743
mcsched,boltzmann_adaptive,900,2,6,plain,-0.07243914058489898,0.08857880356561419
mcsched,boltzmann_adaptive,900,2,7,plain,-0.03807539410067659,0.08488389103075318
mcsched,boltzmann_adaptive,900,2,9,plain,-0.020815197694388887,0.07525258006823556
mcsched,boltzmann_adaptive,900,2,10,plain,-0.00101535378512274,0.07045815971648743
mcsched,boltzmann_adaptive,900,2,11,plain,-0.007448811540585051,0.028256879002232047
mcsched,depth_first,10,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,10,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,10,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,10,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,10,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,10,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,10,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,10,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,10,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,10,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,10,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,10,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,10,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,10,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,10,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,10,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,10,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,10,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,300,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,300,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,300,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,300,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,300,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,300,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,300,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,300,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,300,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,300,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,300,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,300,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,300,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,300,2,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,300,2,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,300,2,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,300,2,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,300,2,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,60,0,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,60,0,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,60,0,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,60,0,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,60,0,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,60,0,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,60,1,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,60,1,2,plain,-0.0790294685196433,0.09871975763638852
mcsched,depth_first,60,1,5,plain,-0.05802813155010159,0.07021277599769717
mcsched,depth_first,60,1,7,plain,-0.03589183798219899,0.06057674611751049
mcsched,depth_first,60,1,12,plain,-0.0005199548172377978,0.05124272696814259
mcsched,depth_first,60,1,15,plain,0.01910008142754493,0.04177185920637243
mcsched,depth_first,60,2,0,plain,-0.08559289091928102,1.2424108006587609
mcsched,depth_first,60,2,2,plain,-0.0790294685196433,0.09871975763638852
